J adore se resto Je vais manger dans se restaurant à chacune de mes visites à ma famille super cuisinier super platssuper serveuse tres sympatique et a l écoute Autant le visuel que le goût tout est parfait le poison est très bon mais il manque toujours un peu d assaisonnement(;1
Excellent Un très bon restaurant La cuisine est soignée et succulente Les produits sont très frais et tout est fait maison le service est très agréable enfin tout pour passer une bonne soirée;1
Excellente expérience Nous avons été enchantés par notre expérience au Carré des Sens L accueil est très agréable et avec un sourire très chaleureux de la part de la serveuse La carte est réduite ce qui est un gage de qualité et d authenticité Le cadre est simple sans;1
Soiree parfaite comme d habitude La meilleure adresse de  Les plats comme le service sont parfaits La qualité vu le prix est excéllente Allez-y les yeux fermés;1
toujours exceptionnel Cuisine raffinée haute en couleur et audacieuse tout en respectant les codes de la grande cuisine La carte des vins s affine au fil du temps avec des références de qualitéChef passionné rapport qualité prix au rendez-vous une des meilleures adresses des deux Savoie;1
Toujours aussi parfait Service souriant Saveur des plats exceptionnelle avec une très belle décoration Addition modérée avec un menu du jour top à 20€ Champagne très agréable abordable Ambiance sympathique;1
The BEST Une cuisine extraordinaire avec de très bon produits frais sublime par un Chef Exceptionnel à mon goût des assiettes au niveau de l Étoile ⭐ et sans oublié un très bon service;1
Un établissement à découvrir a tout prix  des associations moderne qui respecte la saveur des produits  Une découverte pour les papilles qui mériterais d’êtres mieux reconnus ici ;1
Excellent Nous nous sommes régalés comme d habitude  De nombreuses saveurs Ambiance chaleureuse Serveuse très sympathique A bientôt;1
Cadre cocooning à la fois convivial et intime Le chef ne manque pas de créativité pour nous surprendre cuisine délicieuse vins exquis St Nicolas de Bourgueil de 2018 et Champagne Accueil excellent serveuse souriante et aux petits soins Bref allez y sans hésiter mais réservez;1
Excellent Une cuisine parfaite un service raffiné bref je suis ravi nous avons passé un très bon moment entre amis et avons dégusté chaque bouchée avec pleins de plaisir;1
Topissime  Une merveilleuse découverte des plats raffinés qui éveillent le palais des produits frais de grande qualité un service au top  Le Soufflé au grand marnierune tuerie;1
Exquis Digne d un grand gastronomique  Une qualité que le temps n éprouve pas Une carte toujours sublimée une présentation soignée des produits de grande qualité et un soufflé pour lequel nous faisons sans hésiter nos 500km (avec le plaisir de passer nos vacances dans cette région;1
Dîner à deux Cuisine moderne et raffinée qui revisite des classiques avec des inspirations de saison Un très bon moment gustatif et convivial;1
Splendide  Deux fois cette semaine pour un anniversaire et en solo Au top comme toujours Serveuse parfaite au sourire permanent et plats magnifiques et savoureux Menu du jour à 20 euros exceptionnel  Continuez comme ça ;1
Excellent  Si vous recherchez un excellent restaurant avec des plats très bien travaillés des produits frais un tout fait maison alors vous savez où aller Vous êtes dans un restaurant cosy calme très bien pour un dîner romantique ou en famille Le chef et sa serveuse;1
  Vacances Sous les conseils d un adorable montagnard pour ne pas le siter mon ami     Rémy     nous sommes allée déjeuner au carré des Sens le cadre est confiné et convivial le service attentif et parfait Pour la carte plein de saveurs sont proposées et vous donnent envie  ;1
Toujours aussi remarquable  Encore plus impressionné ce jour le chef est seul en cuisine  le restaurant complet  il a réussi à présenter des assiettes de grande qualité et que dire du service  Tout arrive sur table comme par magie et surtout avec beaucoup d efficacité pour;1
Une excellente adresse Restaurant à ne pas manquer La cuisine et le service sont parfaits Les prix ne sont pas excessifs Allez y passer un agréable moment;1
Nous sommes avec ma femme aller passer un moment délicieux au sens propre comme au sens figuré une exemplarité sur l accueil de cette charmante serveuse toujours à votre écouteavec une facilité pour vous présenter des plats grandiose par leur nom ainsi que par la quantité;1
Trop trop bon Nous revoilà au carré des sens on ne peut pas s en passer on se régale à chaque fois  On est déçu quand c est fermé pour cause de vacances Le menu était délicieux le dessert était trop bon j en aurais bien repris😉 le service est;1
Parfait Trois fois dans la même semaine entre potes et en famille Terrasse très agréable à midi à l intérieur plus intime le soir Menu du jour à 20 € exceptionnel à midi Carte le soir avec homard bleu et ris de veau à midi avec duo;1
Excellente adresse Nous avons dîné en terrasse Les plats proposés sont raffinés très bien cuisinés très bien présentés et la serveuse est professionnelle agréable et souriante Une excellente adresse à retenir à ;1
Meilleur rapport qualité prix de  C’Est succulent original accueil professionnel  Y aller c’est l’adopter  On reste dans une ambiance cosy (petit restaurant) avec une terrasse Attention il faut réserver à l’avance ;1
Restaurent simple et Raffiné Ambiance intimiste et agréable Le choix est simple mais toujours d’exelent Goût Nourriture raffinée et service cordiale Très bon restaurant;1
Fantastic Cadre très sympathique et paisible La serveuse Anna très agréable souriante attentionnée Le service était efficace bien rythmé La nourriture succulente recherchée un excellent rapport qualité prix;1
Plats recherchéstres fin Menu decouverte pas cher Tres bon rapport qualité prix Accueil sympa terrasse ensoleillée;1
TRÈS BON RESTAURANT  Ambiance sympathique sur une jolie terrasse en plein centre ville  Nappage blanc jolie vaisselle Service attentionné agréable serveuse très souriante  Très bon Menu du jour 20€ velouté de courgettes aux 1000 saveurs puis risotto volaille champignons et crème brûlée lavande Menus à 32;1
Menu du marché excellent Le menu du jour était excellent et avec un très bon rapport qualité/prix La table ou nous étions installés était en plein soleil mais nous avons passés un agréable moment en terrasse avec une serveuse très souriante et agréable Nous reviendrons sans hésiter;1
Très bon rapport qualité prix super service Des bons produits de qualité cuisinés de façon raffinée qui donnent de délicieux plats avec beaucoup de saveurs Le service fait par Anna est impeccable souriante efficace et attentive Merci pour cette première expérience à  Nous reviendrons;1
Excellent  Arrivés à l ouverture à 19h30 nous avons fini à 21 h 15 Mais l attente vaut largement le coup  Assortiment de saveurs surprenant les plats sont très bien présentés ils sont exquis et le service impeccable Nous recommandons ce restaurant avec plaisir;1
Excellent Excellent repas Le menu marché est parfait Très bon rapport qualité prix La serveuse est très sympathique Les plats sont très raffinés Merci au chef;1
La perfection  Le menu du jour était juste DÉLICIEUX avec des produits de qualité et une inventivité très appréciée Chaque bouchée était à la fois surprenante et savoureuse L accueil et le service sont courtois et polis et le chef prête une attention particulièrement délicate à la présentation;1
Un vrai cuisinier Le soir il faut réserver On se bouscule en effet pour manger un repas goûteux et bien composé Les émulsions sont fines et très réussies Nous avons mangé une daurade sur un lit de légumes croquants digne d’un restaurant étoilé Délicieux sorbets inventifs et peu;1
Délicieux Une soirée en terrasse avec un accueil et un service impeccable et agréable Nous avons découvert des plats très gouteux avec des produits frais et des compositions harmonieuses Et cela dans des tarifs très corrects Cela fait plaisir de rencontrer un vrai professionnel Un grand;1
Excellent en tout point Excellent moment passé dans ce petit restaurant de  : service agréable peu de tables cuisine fine et goûteuse Le tout pour un prix correct qui correspond à la qualité des plats Sans doute la meilleure adresse de la ville;1
Un déjeuner de gourmet Nous avons eu le plaisir de découvrir cette adresse exceptionnelle pour un déjeuner en terrasse Le service est agréable et professionnel dans l’assiette c’est un sans faute de l’entrée au dessert Même le pain est fait maison (et de manière admirable) Un goût au rendez-vous;1
Un excellent moment;1
Le plaisir gustatif et visuel était au rendez-vous lors de notre passage au carré des sens Un repas excellent un service impeccable et un très bon rapport qualité-prix car la prestation est vraiment à la hauteur des tarifs très corrects pratiqués étant donné le niveau;1
Excellente adresse;1
Toujours satisfait nous aimons beaucoup nous rendre dans ce lieu Présentation impeccable goût au Rdv Un peu d attente parfois mais vraiment ça vaut le détour;1
Le menu « du marché » est le meilleur rapport qualité que j’ai jamais vu C’était excellent je recommande vivement;1
toujours bon ;1
Il faut s y prendre à l avance pour avoir un table  Petit restaurant de centre ville où on y mange toujours bien  Bémol: La serveuse est charmante mais manque de professionnalisme;1
L excellence  ;1
Encore une superbe soirée gastronomique tout était parfait vivement vendredi pour goûter les nouveautés;1
trop trop trop bon;1
Découverte d un excellent restaurant Des saveurs à découvrir Un régal pour les papilles Et un service parfait;1
Un très bon moment;1
Nous avons passé un très bon moment Le cadre est très agréable Nous avons choisi le menu du jour qui était très bon très bien présenté et avec un très bon rapport qualité prix Je recommande et je reviendrai avec plaisir;1
Délicieux restaurant;1
Nous avons testé ce restaurant Nous avons été conquis Pas très grande superficie de salle mais superbe cuisine Nous avons adoré Un menu du marché proposé à 20 euros avec magnifique entrée superbe plat et délicieux dessert Quel régal Je suis végétarienne ils m ont tout;1
Parfait Petit restaurant par la superficie de sa salle mais grand restaurant pour ce que l’on vous sert c’est extrêmement goûteux les assiettes sont copieuses c’est original le tout pour une addition tout à fait raisonnable Nous reviendrons c’est certain ;1
Difficile de faire mieux et plus savoureux ;1
Exceptionnel restaurant qui propose un menu du marché à 20€ le midi constitué d une entrée d un plat et d un dessert qui ne dépareraient pas chacun sur une carte étoilée  Beaucoup d inventivité de finesse dans les plats Cuisson exacte du poisson et des petits légumes;1
ExceptionnelDes produits frais de qualité  Un mélange de saveurs qui explose en bouche  Je conseille vivement ;1
Bon resto;1
Très bonne adresse une cuisine au top bonne présentation de bonnes saveurs bon service rapide efficace et le tout agrémenté par la gentillesse de la serveuse;1
Un charmant restaurant et un accueil très sympathique et professionnel Le prix des menus proposés est très correct Tout était délicieux  De belles assiettes de bons produits bien cuisinés que demander de mieux ;1
Déjeuner sur la terrasse;1
Excellent menu du marché au rapport qualité prix imbattable Terrasse agréable Service efficace et sympathique Pourquoi hésiter ?;1
Terrasse très agréable;1
Quelle belle expérience pour l éveil du goût et de la vuedélicieuse cuisineimagination des platsproduits frais d excellentes qualité Je conseille ce restaurant 👍👏;1
Parfait;1
Super restaurant au cœur de la ville de  Un menu du marché sûr trois plats à seulement 20€ Le service est rapide et efficace Cuisine raffiné et inventive le meilleur rapport qualité prix de la ville Merci et bravo;1
Délicieux;1
Une soirée en terrasse avec un accueil et un service impeccable et agréable Nous avons découvert des plats très gouteux avec des produits frais et des compositions harmonieuses Et cela dans des tarifs très corrects Cela fait plaisir de rencontrer un vrai professionnel Un grand;1
Excellent en tout point;1
Excellent moment passé dans ce petit restaurant de  : service agréable peu de tables cuisine fine et goûteuse Le tout pour un prix correct qui correspond à la qualité des plats Sans doute la meilleure adresse de la ville;1
Un déjeuner de gourmet;1
Nous avons eu le plaisir de découvrir cette adresse exceptionnelle pour un déjeuner en terrasse Le service est agréable et professionnel dans l’assiette c’est un sans faute de l’entrée au dessert Même le pain est fait maison (et de manière admirable) Un goût au rendez-vous;1
Un excellent moment;1
Le plaisir gustatif et visuel était au rendez-vous lors de notre passage au carré des sens Un repas excellent un service impeccable et un très bon rapport qualité-prix car la prestation est vraiment à la hauteur des tarifs très corrects pratiqués étant donné le niveau;1
Excellente adressé;1
Toujours satisfait nous aimons beaucoup nous rendre dans ce lieu Présentation impeccable goût au Rdv Un peu d attente parfois mais vraiment ça vaut le détour;1
En terrasse au soleil;1
Le menu « du marché » est le meilleur rapport qualité que j’ai jamais vu C’était excellent je recommande vivement;1
Toujours bon ;1
Il faut s y prendre à l avance pour avoir un table  Petit restaurant de centre ville où on y mange toujours bien  Bémol: La serveuse est charmante mais manque de professionnalisme;1
L excellence ;1
Encore une superbe soirée gastronomique tout était parfait vivement vendredi pour goûter les nouveautés;1
Trop trop trop bon;1
Découverte d un excellent restaurant Des saveurs à découvrir Un régal pour les papilles Et un service parfait;1
dougados;1
Nous avons passé un très bon moment Le cadre est très agréable Nous avons choisi le menu du jour qui était très bon très bien présenté et avec un très bon rapport qualité prix Je recommande et je reviendrai avec plaisir;1
Délicieux restaurant;1
Nous avons testé ce restaurant Nous avons été conquis Pas très grande superficie de salle mais superbe cuisine Nous avons adoré Un menu du marché proposé à 20 euros avec magnifique entrée superbe plat et délicieux dessert Quel régal Je suis végétarienne ils m ont tout;1
Petit restaurant par la superficie de sa salle mais grand restaurant pour ce que l’on vous sert c’est extrêmement goûteux les assiettes sont copieuses c’est original le tout pour une addition tout à fait raisonnable Nous reviendrons c’est certain ;1
Difficile de faire mieux et plus savoureux ;1
Exceptionnel restaurant qui propose un menu du marché à 20€ le midi constitué d une entrée d un plat et d un dessert qui ne dépareraient pas chacun sur une carte étoilée  Beaucoup d inventivité de finesse dans les plats Cuisson exacte du poisson et des petits légumes;1
Exceptionnel;1
Des produits frais de qualité  Un mélange de saveurs qui explose en bouche  Je conseille vivement ;1
Très bonne adresse une cuisine au top bonne présentation de bonnes saveurs bon service rapide efficace et le tout agrémenté par la gentillesse de la serveuse;1
Un charmant restaurant et un accueil très sympathique et professionnel Le prix des menus proposés est très correct Tout était délicieux  De belles assiettes de bons produits bien cuisinés que demander de mieux ;1
Excellent menu du marché au rapport qualité prix imbattable Terrasse agréable Service efficace et sympathique Pourquoi hésiter ?;1
Terrasse très agréable;1
Quelle belle expérience pour l éveil du goût et de la vuedélicieuse cuisineimagination des platsproduits frais d excellentes qualité Je conseille ce restaurant 👍👏;1
Parfait;1
Super restaurant au cœur de la ville de  Un menu du marché sûr trois plats à seulement 20€ Le service est rapide et efficace Cuisine raffiné et inventive le meilleur rapport qualité prix de la ville Merci et bravo;1
Très bien;1
Une cuisine et un service digne de ce nom à refaire Un plaisir de goûter une cuisine d une personne passionné par son métier dans l amicale des chefs à bientôt;1
Cuisine raffinée;1
De passage à  cette adresse est à faire Ce Chef a le don de vous faire découvrir une cuisine raffinée de haut niveau Un service en salle parfait digne des grands restaurants Prix en rapport avec la qualité Bravo Pensez à réserver;1
Un Délicieux Moment;1
Excellente adresse pour de fins gourmets : la cuisine est raffinée la présentation des plats véritable œuvre d art… l accueil est personnalisé discret et efficace comme le service Le rapport qualité prix est top le choix des vins au verre assez étoffé pour accompagner les mets;1
Excellent ;1
Excellent;1
Accueil et service extras Menu 32 euros excellent qualité fraîcheur et goût au rendez vous Une adresse obligatoire sur ;1
Toujours dans le top;1
  Un nouveau retour pour déjeuner dans ce restaurant … et la confirmation que la qualité s y maintient  Menu du jour à 20 euros presque irréprochable  esthétiquement et gustativement  De petits bémols : morceau de porc peut-être un peu     rose     au niveau de  ;1
qualité du service qualité des prduits de belles assiettes : parfait ;1
Très satisfaisant : les produits sont de qualité ;1
Superbe Une jolie terrasse au soleil en octobre  Un service discret et efficace Des plats superbement bien présentés dans une jolie vaisselle Des saveurs parfaites de l’entrée au dessert Un très bon champagne à la coupe Un menu du jour à 19 €  Introuvable;1
excellent raport qualité/prix le midi;1
Au déjeuner le menu du marché testé plusieurs fois est excellent et à un prix tout à fait bas au vu de la qualité Service agréable et très rapide C était parfait;1
Une superbe decouverte;1
On a passé un excellent moment ce repas était au top et très bon service Je recommande si vous passer pas loin vous ne le regretterez pas vos papilles s en souviendront 👍😃;1
Excellent grand merci;1
Excellent repas des amuses bouches au dessert un sans faute Merci beaucoup pour cette excellente soirée Personnel très sympathique et plats délicieux Excellente adresse;1
Excellent des mises en bouche au dessert 👌🏻;1
Topissime;1
